,symbol,entry_dt,entry_price,amt,qty,tp,sl,exit_dt,exit_price,exit_type,profit_loss,fees
311,ATOMUSDT,2020-09-14 20:01:00,5.382,50000,9290.22668153103,32.292,-21.528,2020-09-15 00:00:00,5.386,barclose,37.16090672612828,27.010033444816056
312,ATOMUSDT,2020-09-15 16:01:00,5.001,50000,9998.000399920016,30.006,-20.004,2020-09-16 08:00:00,4.973,barclose,-279.9440111977651,26.924415116976604
313,ATOMUSDT,2020-09-16 08:01:00,4.968,50000,-10064.412238325282,-19.872,29.808,2020-09-16 20:00:00,4.875,barclose,935.9903381642509,27.252717391304348
314,ATOMUSDT,2020-09-16 20:01:00,4.878,50000,10250.10250102501,29.268,-19.512,2020-09-17 16:00:00,5.032,barclose,1578.5157851578508,27.42619926199262
315,ATOMUSDT,2020-09-17 16:01:00,5.047,50000,-9906.875371507827,-20.188,30.281999999999996,2020-09-18 00:00:00,5.07,barclose,-227.85813354468573,26.938478303942937
316,ATOMUSDT,2020-09-18 12:01:00,5.091,50000,9821.253191907286,30.546,-20.364,2020-09-19 00:00:00,4.97,barclose,-1188.371636220786,26.679139658220386
317,ATOMUSDT,2020-09-19 00:01:00,4.959,50000,-10082.677959265982,-19.836,29.753999999999998,2020-09-19 04:00:00,4.96,barclose,-10.082677959269349,26.997277676950997
318,ATOMUSDT,2020-09-19 08:01:00,4.917,50000,10168.80211511084,29.502,-19.668,2020-09-20 00:00:00,4.946,barclose,294.8952613382135,27.07962172056132
319,ATOMUSDT,2020-09-20 00:01:00,4.945,50000,-10111.223458038423,-19.78,29.67,2020-09-20 04:00:00,4.912,barclose,333.6703741152716,27.090091001011125
320,ATOMUSDT,2020-09-20 08:01:00,5.037,50000,-9926.543577526305,-20.148,30.222,2020-09-20 16:00:00,4.779,barclose,2561.048243001787,27.69148302561048
321,ATOMUSDT,2020-09-20 16:01:00,4.758,50000,10508.617065994114,28.548000000000002,-19.032,2020-09-21 20:00:00,4.151,barclose,-6378.730559058429,25.277742749054227
322,ATOMUSDT,2020-09-22 00:01:00,4.101,50000,12192.1482565228,24.606,-16.404,2020-09-22 16:00:00,4.183,barclose,999.7561570348678,27.269934162399416
323,ATOMUSDT,2020-09-22 16:01:00,4.189,50000,-11936.022917164,-16.756,25.134,2020-09-23 04:00:00,4.156,barclose,393.88875626641635,27.106349964191935
324,ATOMUSDT,2020-09-23 04:01:00,4.168,50000,11996.161228406909,25.008000000000003,-16.672,2020-09-23 08:00:00,4.138,barclose,-359.88483685221024,26.902831094049905
325,ATOMUSDT,2020-09-23 12:01:00,4.169,50000,-11993.28376109379,-16.676,25.013999999999996,2020-09-23 16:00:00,4.113,barclose,671.6238906212421,27.181338450467734
326,ATOMUSDT,2020-09-23 16:01:00,4.101,50000,12192.1482565228,24.606,-16.404,2020-09-24 12:00:00,4.201,barclose,1219.2148256522757,27.329188002926116
327,ATOMUSDT,2020-09-24 12:01:00,4.203,50000,-11896.264572924101,-16.812,25.218000000000004,2020-09-24 20:00:00,4.455,barclose,-2997.858672376871,26.190578158458244
328,ATOMUSDT,2020-09-24 20:01:00,4.454,50000,11225.86439155815,26.723999999999997,-17.816,2020-09-25 04:00:00,4.487,barclose,370.453524921423,27.100022451728783
329,ATOMUSDT,2020-09-25 20:01:00,4.637,50000,-10782.833728703905,-18.548,27.821999999999996,2020-09-26 00:00:00,4.793,barclose,-1682.1220616778155,26.54582704334699
330,ATOMUSDT,2020-09-26 00:01:00,4.8,50000,10416.666666666668,28.799999999999997,-19.2,2020-09-27 00:00:00,4.606,barclose,-2020.833333333333,26.454375
331,ATOMUSDT,2020-09-27 04:01:00,4.726,50000,-10579.7714769361,-18.904,28.356,2020-09-27 08:00:00,4.643,barclose,878.1210325856982,27.237092678798138
332,ATOMUSDT,2020-09-27 08:01:00,4.634,50000,10789.814415192059,27.804000000000002,-18.536,2020-09-28 04:00:00,4.996,barclose,3905.9128182995264,28.05459646094087
333,ATOMUSDT,2020-09-28 12:01:00,5.106,50000,-9792.401096748923,-20.424,30.636,2020-09-28 16:00:00,4.973,barclose,1302.3893458676068,27.351645123384255
334,ATOMUSDT,2020-09-28 16:01:00,4.98,50000,10040.16064257028,29.880000000000003,-19.92,2020-09-28 20:00:00,4.958,barclose,-220.88353413654858,26.940361445783132
335,ATOMUSDT,2020-09-28 20:01:00,4.952,50000,-10096.930533117933,-19.808,29.712,2020-09-29 00:00:00,4.826,barclose,1272.213247172863,27.343497576736674
336,ATOMUSDT,2020-09-29 00:01:00,4.818,50000,10377.750103777502,28.907999999999998,-19.272,2020-09-29 08:00:00,5.007,barclose,1961.3947696139485,27.529576587795766
337,ATOMUSDT,2020-09-29 08:01:00,5.005,50000,-9990.00999000999,-20.02,30.03,2020-09-29 12:00:00,4.942,barclose,629.3706293706266,27.169930069930068
338,ATOMUSDT,2020-09-29 12:01:00,4.947,50000,10107.135637760259,29.682000000000002,-19.788,2020-09-29 20:00:00,5.067,barclose,1212.8562765312322,27.32747119466343
339,ATOMUSDT,2020-09-29 20:01:00,5.084,50000,-9834.775767112511,-20.336,30.503999999999998,2020-09-30 08:00:00,5.401,barclose,-3117.623918174668,26.15824154209284
340,ATOMUSDT,2020-09-30 08:01:00,5.367,50000,9316.19154089808,32.202,-21.468,2020-09-30 12:00:00,5.368,barclose,9.316191540901192,27.002515371716044
341,ATOMUSDT,2020-09-30 12:01:00,5.367,50000,-9316.19154089808,-21.468,32.202,2020-09-30 20:00:00,5.344,barclose,214.27240544065293,27.057853549468973
342,ATOMUSDT,2020-09-30 20:01:00,5.335,50000,9372.071227741331,32.01,-21.34,2020-10-01 00:00:00,5.375,barclose,374.8828491096536,27.101218369259605
343,ATOMUSDT,2020-10-01 00:01:00,5.357,50000,-9333.582228859435,-21.428,32.142,2020-10-01 04:00:00,5.47,barclose,-1054.694791861112,26.7152324061975
344,ATOMUSDT,2020-10-01 12:01:00,5.539,50000,-9026.900162484204,-22.156,33.233999999999995,2020-10-01 16:00:00,5.276,barclose,2374.074742733345,27.641000180538004
345,ATOMUSDT,2020-10-01 16:01:00,5.235,50000,9551.098376313275,31.410000000000004,-20.94,2020-10-02 00:00:00,5.138,barclose,-926.4565425023917,26.749856733524354
346,ATOMUSDT,2020-10-02 04:01:00,5.256,50000,9512.937595129375,31.536,-21.024,2020-10-03 12:00:00,5.04,barclose,-2054.794520547947,26.445205479452056
347,ATOMUSDT,2020-10-05 00:01:00,5.339,50000,9365.049634763063,32.034000000000006,-21.356,2020-10-05 20:00:00,5.296,barclose,-402.6971342948131,26.8912717737404
348,ATOMUSDT,2020-10-06 00:01:00,5.382,50000,9290.22668153103,32.292,-21.528,2020-10-06 12:00:00,5.085,barclose,-2759.1973244147134,26.255016722408026
349,ATOMUSDT,2020-10-06 16:01:00,5.153,50000,-9703.085581214827,-20.612,30.918,2020-10-07 00:00:00,4.734,barclose,4065.592858529009,28.097710071802833
350,ATOMUSDT,2020-10-07 00:01:00,4.725,50000,10582.010582010584,28.349999999999998,-18.9,2020-10-07 08:00:00,4.831,barclose,1121.69312169313,27.302857142857146
351,ATOMUSDT,2020-10-07 20:01:00,4.893,50000,10218.679746576743,29.357999999999997,-19.572,2020-10-08 12:00:00,4.734,barclose,-1624.7700797057003,26.56131207847946
352,ATOMUSDT,2020-10-08 12:01:00,4.732,50000,-10566.356720202873,-18.928,28.392000000000003,2020-10-08 16:00:00,4.998,barclose,-2810.6508875739646,26.24112426035503
353,ATOMUSDT,2020-10-08 16:01:00,5.0,50000,10000.0,30.0,-20.0,2020-10-08 20:00:00,5.054,barclose,540.0000000000027,27.1458
354,ATOMUSDT,2020-10-08 20:01:00,5.055,50000,-9891.196834817014,-20.22,30.33,2020-10-09 04:00:00,4.995,barclose,593.471810089017,27.160237388724035
355,ATOMUSDT,2020-10-09 04:01:00,4.996,50000,10008.006405124099,29.976000000000003,-19.984,2020-10-09 08:00:00,5.087,barclose,910.728582866286,27.245896717373896
356,ATOMUSDT,2020-10-09 08:01:00,5.082,50000,-9838.646202282565,-20.328,30.491999999999997,2020-10-09 20:00:00,5.157,barclose,-737.8984651711942,26.80076741440378
357,ATOMUSDT,2020-10-09 20:01:00,5.161,50000,9688.04495252858,30.965999999999998,-20.644,2020-10-10 04:00:00,5.331,barclose,1646.9676419298667,27.444681263321066
358,ATOMUSDT,2020-10-10 08:01:00,5.283,50000,9464.31951542684,31.698,-21.132,2020-10-10 20:00:00,5.42,barclose,1296.611773613473,27.350085178875638
359,ATOMUSDT,2020-10-11 00:01:00,5.553,50000,-9004.141905276427,-22.212,33.318,2020-10-11 04:00:00,5.474,barclose,711.3272105168353,27.192058346839545
360,ATOMUSDT,2020-10-11 08:01:00,5.696,50000,-8778.08988764045,-22.784,34.176,2020-10-11 12:00:00,5.828,barclose,-1158.7078651685442,26.687148876404493
361,ATOMUSDT,2020-10-11 20:01:00,5.982,50000,-8358.408559010364,-23.928,35.892,2020-10-12 04:00:00,6.05,barclose,-568.3717820127016,26.84653961885657
362,ATOMUSDT,2020-10-12 12:01:00,5.82,50000,8591.06529209622,34.92,-23.28,2020-10-13 12:00:00,6.045,barclose,1932.9896907216464,27.521907216494846
363,ATOMUSDT,2020-10-13 12:01:00,6.045,50000,-8271.298593879239,-24.18,36.269999999999996,2020-10-13 16:00:00,5.972,barclose,603.8047973531803,27.16302729528536
364,ATOMUSDT,2020-10-13 16:01:00,5.941,50000,8416.09156707625,35.646,-23.764,2020-10-13 20:00:00,5.929,barclose,-100.99309880491136,26.972731863322675
365,ATOMUSDT,2020-10-14 08:01:00,5.947,50000,8407.600470825626,35.682,-23.788,2020-10-15 00:00:00,5.726,barclose,-1858.079704052464,26.498318479905834
366,ATOMUSDT,2020-10-15 00:01:00,5.73,50000,-8726.003490401396,-22.92,34.38,2020-10-15 04:00:00,5.614,barclose,1012.2164048865667,27.273298429319375
367,ATOMUSDT,2020-10-15 04:01:00,5.622,50000,8893.632159373888,33.732,-22.488,2020-10-15 08:00:00,5.718,barclose,853.788687299894,27.23052294557097
368,ATOMUSDT,2020-10-15 08:01:00,5.718,50000,-8744.316194473593,-22.872,34.308,2020-10-15 12:00:00,5.557,barclose,1407.834907310245,27.380115424973766
369,ATOMUSDT,2020-10-15 12:01:00,5.544,50000,9018.75901875902,33.263999999999996,-22.176,2020-10-17 20:00:00,5.422,barclose,-1100.2886002885994,26.70292207792208
370,ATOMUSDT,2020-10-18 00:01:00,5.45,50000,9174.311926605504,32.7,-21.8,2020-10-18 04:00:00,5.467,barclose,155.9633027522886,27.04211009174312
371,ATOMUSDT,2020-10-18 12:01:00,5.575,50000,-8968.609865470851,-22.3,33.45,2020-10-19 04:00:00,5.578,barclose,-26.90582959641357,26.99273542600897
372,ATOMUSDT,2020-10-19 04:01:00,5.578,50000,8963.786303334527,33.468,-22.312,2020-10-19 12:00:00,5.625,barclose,421.29795625672017,27.113750448189315
373,ATOMUSDT,2020-10-19 16:01:00,5.645,50000,-8857.395925597875,-22.58,33.87,2020-10-19 20:00:00,5.575,barclose,620.017714791846,27.1674047829938
374,ATOMUSDT,2020-10-20 00:01:00,5.492,50000,9104.151493080844,32.952,-21.968,2020-10-20 04:00:00,5.493,barclose,9.104151493083885,27.002458120903135
375,ATOMUSDT,2020-10-20 08:01:00,5.391,50000,9274.717121127806,32.346000000000004,-21.564,2020-10-21 16:00:00,5.441,barclose,463.7358560563886,27.125208681135227
376,ATOMUSDT,2020-10-21 16:01:00,5.453,50000,-9169.264624977077,-21.812,32.718,2020-10-21 20:00:00,5.281,barclose,1577.1135154960627,27.42582064918394
377,ATOMUSDT,2020-10-21 20:01:00,5.285,50000,9460.73793755913,31.71,-21.14,2020-10-22 04:00:00,5.256,barclose,-274.36140018921395,26.92592242194891
378,ATOMUSDT,2020-10-22 04:01:00,5.26,50000,-9505.703422053233,-21.04,31.56,2020-10-22 20:00:00,5.436,barclose,-1673.0038022813706,26.548288973384032
379,ATOMUSDT,2020-10-23 00:01:00,5.443,50000,9186.110600771633,32.658,-21.772,2020-10-23 08:00:00,5.392,barclose,-468.4916406393466,26.873507257027377
380,ATOMUSDT,2020-10-23 12:01:00,5.42,50000,-9225.09225092251,-21.68,32.519999999999996,2020-10-23 16:00:00,5.33,barclose,830.2583025830245,27.224169741697416
381,ATOMUSDT,2020-10-24 00:01:00,5.367,50000,-9316.19154089808,-21.468,32.202,2020-10-24 04:00:00,5.332,barclose,326.0667039314341,27.08803801006149
382,ATOMUSDT,2020-10-24 04:01:00,5.336,50000,9370.31484257871,32.016000000000005,-21.344,2020-10-24 08:00:00,5.277,barclose,-552.8485757121454,26.85073088455772
383,ATOMUSDT,2020-10-24 12:01:00,5.346,50000,-9352.787130564908,-21.384,32.076,2020-10-24 20:00:00,5.541,barclose,-1823.7934904601598,26.507575757575758
384,ATOMUSDT,2020-10-24 20:01:00,5.542,50000,9022.013713460845,33.251999999999995,-22.168,2020-10-25 00:00:00,5.54,barclose,-18.0440274269197,26.99512811259473
385,ATOMUSDT,2020-10-25 00:01:00,5.53,50000,-9041.591320072332,-22.12,33.18,2020-10-25 08:00:00,5.517,barclose,117.54068716093941,27.03173598553345
386,ATOMUSDT,2020-10-25 12:01:00,5.386,50000,9283.32714444857,32.316,-21.544,2020-10-25 20:00:00,5.338,barclose,-445.5997029335318,26.87968808020795
387,ATOMUSDT,2020-10-26 04:01:00,5.342,50000,-9359.790340696369,-21.368,32.052,2020-10-26 08:00:00,5.268,barclose,692.6244852115299,27.187008611007112
388,ATOMUSDT,2020-10-26 12:01:00,5.242,50000,-9538.344143456696,-20.968,31.451999999999998,2020-10-26 16:00:00,5.107,barclose,1287.676459366652,27.347672644028997
389,ATOMUSDT,2020-10-26 16:01:00,5.089,50000,9825.11298879937,30.534000000000002,-20.356,2020-10-27 00:00:00,5.142,barclose,520.730988406366,27.14059736686972
390,ATOMUSDT,2020-10-27 00:01:00,5.147,50000,-9714.396735962697,-20.588,30.882,2020-10-28 04:00:00,5.086,barclose,592.578200893724,27.159996114241306
391,ATOMUSDT,2020-10-28 12:01:00,4.969,50000,10062.38679814852,29.814,-19.876,2020-10-28 16:00:00,4.833,barclose,-1368.4846045482,26.630509156771986
392,ATOMUSDT,2020-10-29 20:01:00,4.605,50000,10857.763300760042,27.630000000000003,-18.42,2020-10-30 00:00:00,4.63,barclose,271.44408251899523,27.07328990228013
393,ATOMUSDT,2020-10-30 20:01:00,4.589,50000,-10895.619960775768,-18.356,27.534000000000002,2020-10-31 20:00:00,4.642,barclose,-577.467857921115,26.8440836783613
394,ATOMUSDT,2020-11-01 08:01:00,4.741,50000,-10546.298249314492,-18.964,28.445999999999998,2020-11-01 12:00:00,4.68,barclose,643.3241932081834,27.17369753216621
395,ATOMUSDT,2020-11-01 12:01:00,4.687,50000,10667.804565820354,28.122,-18.748,2020-11-01 16:00:00,4.815,barclose,1365.4789844250065,27.36867932579475
396,ATOMUSDT,2020-11-01 16:01:00,4.823,50000,-10366.99149906697,-19.292,28.938000000000002,2020-11-01 20:00:00,4.766,barclose,590.9185154468213,27.15954799917064
397,ATOMUSDT,2020-11-01 20:01:00,4.768,50000,10486.577181208055,28.607999999999997,-19.072,2020-11-02 08:00:00,4.87,barclose,1069.630872483225,27.28880033557047
398,ATOMUSDT,2020-11-02 08:01:00,4.863,50000,-10281.719103434094,-19.452,29.178000000000004,2020-11-02 12:00:00,4.65,barclose,2190.006169031463,27.591301665638497
399,ATOMUSDT,2020-11-02 12:01:00,4.645,50000,10764.262648008613,27.869999999999997,-18.58,2020-11-02 16:00:00,4.642,barclose,-32.292787944017505,26.991280947255113
400,ATOMUSDT,2020-11-03 04:01:00,4.359,50000,11470.520761642578,26.154,-17.436,2020-11-03 08:00:00,4.401,barclose,481.7618719889862,27.130075705437026
401,ATOMUSDT,2020-11-03 16:01:00,4.408,50000,11343.012704174227,26.448,-17.632,2020-11-03 20:00:00,4.451,barclose,487.7495462794834,27.13169237749546
402,ATOMUSDT,2020-11-04 08:01:00,4.298,50000,11633.317822242903,25.788,-17.192,2020-11-04 12:00:00,4.304,barclose,69.79990693346006,27.018845974872036
403,ATOMUSDT,2020-11-04 16:01:00,4.228,50000,11825.922421948913,25.368,-16.912,2020-11-05 04:00:00,4.414,barclose,2199.621570482497,27.593897824030275
404,ATOMUSDT,2020-11-05 12:01:00,4.329,50000,11550.01155001155,25.973999999999997,-17.316,2020-11-06 04:00:00,4.603,barclose,3164.703164703165,27.854469854469855
405,ATOMUSDT,2020-11-06 08:01:00,4.79,50000,10438.413361169101,28.740000000000002,-19.16,2020-11-06 12:00:00,4.88,barclose,939.4572025052177,27.25365344467641
406,ATOMUSDT,2020-11-06 16:01:00,4.856,50000,10296.540362438222,29.136,-19.424,2020-11-06 20:00:00,4.821,barclose,-360.37891268533923,26.902697693574957
407,ATOMUSDT,2020-11-07 20:01:00,4.547,50000,10996.261271167803,27.281999999999996,-18.188,2020-11-08 00:00:00,4.621,barclose,813.7233340664254,27.219705300197937
408,ATOMUSDT,2020-11-08 12:01:00,4.813,50000,-10388.531061707876,-19.252,28.878,2020-11-08 16:00:00,4.861,barclose,-498.6494909619785,26.865364637440265
409,ATOMUSDT,2020-11-08 20:01:00,4.812,50000,10390.689941812136,28.872,-19.248,2020-11-09 00:00:00,4.806,barclose,-62.34413965087518,26.983167082294266
410,ATOMUSDT,2020-11-09 04:01:00,4.704,50000,10629.251700680272,28.223999999999997,-18.816,2020-11-09 08:00:00,4.699,barclose,-53.146258503400226,26.98565051020408
411,ATOMUSDT,2020-11-09 12:01:00,4.918,50000,-10166.7344448963,-19.672,29.508000000000003,2020-11-09 16:00:00,4.713,barclose,2084.180561203742,27.56272875152501
412,ATOMUSDT,2020-11-09 16:01:00,4.707,50000,10622.477161674104,28.241999999999997,-18.828,2020-11-09 20:00:00,5.137,barclose,4567.665179519861,28.233269598470365
413,ATOMUSDT,2020-11-10 00:01:00,5.159,50000,9691.800736576857,30.954,-20.636,2020-11-10 04:00:00,5.189,barclose,290.7540220973081,27.078503585966274
414,ATOMUSDT,2020-11-10 04:01:00,5.199,50000,-9617.234083477591,-20.796,31.194,2020-11-10 08:00:00,5.09,barclose,1048.2785150990574,27.283035199076746
415,ATOMUSDT,2020-11-10 12:01:00,5.149,50000,-9710.623422023695,-20.596,30.894,2020-11-10 16:00:00,4.979,barclose,1650.8059817440273,27.44571761507089
416,ATOMUSDT,2020-11-10 16:01:00,4.984,50000,10032.102728731943,29.904,-19.936,2020-11-11 00:00:00,5.087,barclose,1033.3065810593878,27.278992776886035
417,ATOMUSDT,2020-11-11 00:01:00,5.088,50000,-9827.044025157233,-20.352,30.528,2020-11-11 08:00:00,5.154,barclose,-648.5849056603757,26.8248820754717
418,ATOMUSDT,2020-11-11 08:01:00,5.151,50000,9706.853038245,30.906,-20.604,2020-11-11 20:00:00,5.147,barclose,-38.827412152975725,26.989516598718694
419,ATOMUSDT,2020-11-11 20:01:00,5.142,50000,-9723.842862699337,-20.568,30.852000000000004,2020-11-12 00:00:00,5.033,barclose,1059.8988720342277,27.286172695449242
420,ATOMUSDT,2020-11-12 00:01:00,5.032,50000,9936.406995230525,30.192,-20.128,2020-11-12 08:00:00,5.217,barclose,1838.2352941176432,27.496323529411764
421,ATOMUSDT,2020-11-12 08:01:00,5.222,50000,-9574.875526618152,-20.888,31.332,2020-11-12 12:00:00,5.138,barclose,804.2895442359297,27.217158176943702
422,ATOMUSDT,2020-11-12 12:01:00,5.139,50000,9729.519361743529,30.834000000000003,-20.556,2020-11-13 00:00:00,5.03,barclose,-1060.5176104300444,26.71366024518389
423,ATOMUSDT,2020-11-13 00:01:00,5.023,50000,-9954.210631096954,-20.092,30.137999999999998,2020-11-13 16:00:00,5.2,barclose,-1761.8952817041657,26.524288273939874
424,ATOMUSDT,2020-11-13 16:01:00,5.228,50000,9563.88676358072,31.368,-20.912,2020-11-13 20:00:00,5.225,barclose,-28.691660290743247,26.9922532517215
425,ATOMUSDT,2020-11-14 04:01:00,5.171,50000,9669.309611293753,31.026000000000003,-20.684,2020-11-14 08:00:00,5.138,barclose,-319.08721717269736,26.913846451363373
426,ATOMUSDT,2020-11-15 20:01:00,4.912,50000,10179.153094462541,29.472,-19.648,2020-11-16 00:00:00,4.974,barclose,631.1074918566803,27.170399022801305
427,ATOMUSDT,2020-11-16 00:01:00,4.957,50000,-10086.746015735323,-19.828,29.741999999999997,2020-11-16 04:00:00,5.051,barclose,-948.1541254791235,26.743998386120637
428,ATOMUSDT,2020-11-16 08:01:00,5.089,50000,-9825.11298879937,-20.356,30.534000000000002,2020-11-16 12:00:00,5.077,barclose,117.90135586559691,27.03183336608371
429,ATOMUSDT,2020-11-16 16:01:00,5.172,50000,-9667.440061871617,-20.688,31.031999999999996,2020-11-16 20:00:00,5.119,barclose,512.3743232791951,27.13834106728538
430,ATOMUSDT,2020-11-16 20:01:00,5.118,50000,9769.441187964048,30.708000000000002,-20.472,2020-11-17 00:00:00,5.083,barclose,-341.93044157874306,26.90767878077374
431,ATOMUSDT,2020-11-17 00:01:00,5.081,50000,-9840.582562487698,-20.324,30.486000000000004,2020-11-18 08:00:00,5.092,barclose,-108.24640818735712,26.970773469789414
432,ATOMUSDT,2020-11-18 08:01:00,5.092,50000,9819.324430479184,30.552,-20.368,2020-11-18 12:00:00,5.1,barclose,78.55459544383355,27.021209740769834
433,ATOMUSDT,2020-11-18 20:01:00,5.019,50000,-9962.143853357242,-20.076,30.114,2020-11-19 00:00:00,5.101,barclose,-816.8957959752923,26.77943813508667
434,ATOMUSDT,2020-11-19 00:01:00,5.114,50000,9777.082518576457,30.683999999999997,-20.456,2020-11-19 04:00:00,5.099,barclose,-146.65623777864374,26.960402815799767
435,ATOMUSDT,2020-11-19 12:01:00,5.094,50000,-9815.469179426776,-20.376,30.564,2020-11-20 00:00:00,5.099,barclose,-49.07734589713284,26.986749116607776
436,ATOMUSDT,2020-11-20 00:01:00,5.095,50000,9813.542688910697,30.57,-20.38,2020-11-20 08:00:00,5.234,barclose,1364.082433758589,27.36830225711482
437,ATOMUSDT,2020-11-20 08:01:00,5.241,50000,-9540.164090822364,-20.964,31.445999999999998,2020-11-20 12:00:00,5.399,barclose,-1507.345926349937,26.593016599885516
438,ATOMUSDT,2020-11-20 16:01:00,5.317,50000,9403.79913485048,31.902,-21.268,2020-11-20 20:00:00,5.318,barclose,9.403799134845269,27.00253902576641
439,ATOMUSDT,2020-11-20 20:01:00,5.322,50000,-9394.964299135663,-21.288,31.932000000000002,2020-11-21 00:00:00,5.272,barclose,469.7482149567815,27.12683201803833
440,ATOMUSDT,2020-11-21 00:01:00,5.27,50000,9487.666034155598,31.619999999999997,-21.08,2020-11-21 04:00:00,5.411,barclose,1337.7609108159395,27.361195445920302
441,ATOMUSDT,2020-11-21 08:01:00,5.528,50000,-9044.862518089725,-22.112,33.168,2020-11-21 20:00:00,5.714,barclose,-1682.3444283646963,26.54576700434153
442,ATOMUSDT,2020-11-22 00:01:00,5.94,50000,-8417.508417508418,-23.76,35.64,2020-11-22 04:00:00,5.72,barclose,1851.8518518518572,27.5
443,ATOMUSDT,2020-11-22 08:01:00,5.586,50000,8950.94880057286,33.516000000000005,-22.344,2020-11-22 16:00:00,5.469,barclose,-1047.2610096670246,26.717239527389903
444,ATOMUSDT,2020-11-22 16:01:00,5.461,50000,-9155.832265152902,-21.844,32.766000000000005,2020-11-23 00:00:00,5.491,barclose,-274.6749679545812,26.925837758652264
445,ATOMUSDT,2020-11-23 00:01:00,5.514,50000,9067.827348567283,33.084,-22.056,2020-11-23 12:00:00,5.669,barclose,1405.5132390279232,27.37948857453754
446,ATOMUSDT,2020-11-23 12:01:00,5.673,50000,-8813.67882954345,-22.692,34.038,2020-11-23 16:00:00,5.597,barclose,669.8395910452989,27.180856689582228
447,ATOMUSDT,2020-11-23 16:01:00,5.634,50000,8874.689385871494,33.804,-22.536,2020-11-25 08:00:00,6.341,barclose,6274.405395811144,28.69408945686901
448,ATOMUSDT,2020-11-25 08:01:00,6.344,50000,-7881.462799495586,-25.376,38.064,2020-11-25 12:00:00,6.242,barclose,803.9092055485522,27.217055485498108
449,ATOMUSDT,2020-11-25 12:01:00,6.249,50000,8001.280204832774,37.494,-24.996,2020-11-25 16:00:00,6.395,barclose,1168.1869099055843,27.31541046567451
450,ATOMUSDT,2020-11-25 16:01:00,6.403,50000,-7808.839606434484,-25.612,38.418,2020-11-25 20:00:00,6.322,barclose,632.5160081211894,27.170779322192722
451,ATOMUSDT,2020-11-25 20:01:00,6.309,50000,7925.186241876684,37.854,-25.236,2020-11-28 16:00:00,5.517,barclose,-6276.747503566332,25.305278174037092
452,ATOMUSDT,2020-11-28 16:01:00,5.53,50000,-9041.591320072332,-22.12,33.18,2020-11-29 00:00:00,5.437,barclose,840.8679927667266,27.227034358047014
453,ATOMUSDT,2020-11-29 00:01:00,5.438,50000,9194.556822361163,32.628,-21.752,2020-11-29 04:00:00,5.451,barclose,119.5292386906942,27.032272894446486
454,ATOMUSDT,2020-11-29 20:01:00,5.339,50000,9365.049634763063,32.034000000000006,-21.356,2020-11-30 04:00:00,5.586,barclose,2313.1672597864754,27.62455516014235
455,ATOMUSDT,2020-11-30 04:01:00,5.584,50000,-8954.154727793697,-22.336,33.504,2020-11-30 12:00:00,5.458,barclose,1128.223495702001,27.304620343839538
456,ATOMUSDT,2020-11-30 12:01:00,5.46,50000,9157.509157509157,32.76,-21.84,2020-11-30 16:00:00,5.522,barclose,567.7655677655703,27.153296703296704
457,ATOMUSDT,2020-11-30 16:01:00,5.544,50000,-9018.75901875902,-22.176,33.263999999999996,2020-12-01 04:00:00,5.483,barclose,550.1443001442997,27.14853896103896
458,ATOMUSDT,2020-12-01 04:01:00,5.475,50000,9132.420091324202,32.849999999999994,-21.9,2020-12-02 08:00:00,5.368,barclose,-977.1689497716834,26.736164383561643
459,ATOMUSDT,2020-12-02 08:01:00,5.364,50000,-9321.401938851603,-21.456,32.184,2020-12-02 16:00:00,5.333,barclose,288.96346010439686,27.078020134228186
460,ATOMUSDT,2020-12-02 16:01:00,5.328,50000,9384.384384384384,31.968000000000004,-21.312,2020-12-02 20:00:00,5.492,barclose,1539.0390390390362,27.41554054054054
461,ATOMUSDT,2020-12-02 20:01:00,5.497,50000,-9095.870474804438,-21.988,32.982,2020-12-03 00:00:00,5.512,barclose,-136.43805712206367,26.96316172457704
462,ATOMUSDT,2020-12-03 00:01:00,5.52,50000,9057.971014492754,33.12,-22.08,2020-12-03 04:00:00,5.475,barclose,-407.6086956521733,26.889945652173914
463,ATOMUSDT,2020-12-03 04:01:00,5.484,50000,-9117.432530999271,-21.936,32.903999999999996,2020-12-04 00:00:00,5.511,barclose,-246.17067833698155,26.933533916849015
464,ATOMUSDT,2020-12-04 00:01:00,5.509,50000,9076.057360682518,33.054,-22.036,2020-12-04 08:00:00,5.435,barclose,-671.628244690513,26.81866037393356
465,ATOMUSDT,2020-12-04 12:01:00,5.308,50000,9419.743782969104,31.848,-21.232,2020-12-04 16:00:00,5.308,barclose,0.0,27.0
466,ATOMUSDT,2020-12-04 16:01:00,5.292,50000,-9448.22373393802,-21.168,31.752,2020-12-05 00:00:00,5.053,barclose,2258.125472411186,27.60969387755102
467,ATOMUSDT,2020-12-05 00:01:00,5.06,50000,9881.422924901186,30.36,-20.24,2020-12-05 08:00:00,5.119,barclose,583.0039525691716,27.157411067193678
468,ATOMUSDT,2020-12-05 12:01:00,5.168,50000,-9674.922600619195,-20.672,31.008000000000003,2020-12-06 00:00:00,5.262,barclose,-909.4427244581987,26.754450464396285
469,ATOMUSDT,2020-12-06 00:01:00,5.266,50000,9494.8727687049,31.596,-21.064,2020-12-06 04:00:00,5.215,barclose,-484.23851120395136,26.869255601974935
